transaction_ID,transaction_date,Year_Birth,Marital_Status,MntFruits,Education,Income,children_categorical,teen_categorical,income_standardize,maritalstat_categorical,spender_class
3386,6/21/13,1992,Married,4,Graduation,34935,0,0,0.206669696,1,0
8175,6/21/13,1992,Married,4,Graduation,34935,0,0,0.206669696,1,0
1519,6/22/13,1972,Not Married,4,PhD,38578,1,1,0.229343923,0,0
9080,6/22/13,1972,Not Married,4,PhD,38578,1,1,0.229343923,0,0
4552,6/22/13,1991,Married,2,Graduation,51373,0,0,0.308980687,1,0
2261,6/23/13,1969,Married,1,Graduation,26304,1,0,0.15294989,1,0
8553,6/23/13,1965,Married,0,Graduation,44300,1,1,0.264957957,1,0
2181,6/23/13,1970,Married,61,Graduation,70617,0,0,0.428756372,1,1
5543,6/24/13,1966,Not Married,7,Graduation,57811,0,1,0.349051143,0,0
3478,6/24/13,1971,Married,42,PhD,60585,1,1,0.366316667,1,1
9706,6/24/13,1974,Not Married,1,PhD,31560,1,0,0.185663515,0,0
9780,6/25/13,1971,Not Married,25,Master,71499,0,1,0.434245987,0,0
8773,6/25/13,1971,Not Married,0,Master,57420,0,1,0.346617538,0,0
5562,6/26/13,1974,Married,12,Graduation,60093,0,1,0.363254433,1,0
5272,6/27/13,1965,Married,0,Master,53843,0,1,0.324354099,1,0
2814,6/27/13,1976,Not Married,1,Master,30560,1,0,0.179439462,0,0
6347,6/27/13,1979,Not Married,1,Basic,15862,1,0,0.087958324,0,0
2711,6/27/13,1976,Not Married,1,Master,30560,1,0,0.179439462,0,0
1506,6/28/13,1975,Not Married,9,Graduation,42160,1,1,0.251638482,0,0
5841,6/28/13,1966,Not Married,7,Graduation,60894,0,1,0.3682399,0,0
3968,6/28/13,1970,Not Married,10,2n Cycle,65706,0,0,0.398190045,0,0
7053,6/29/13,1966,Not Married,28,PhD,78420,0,0,0.477322661,0,1
5204,6/29/13,1971,Not Married,98,Graduation,74538,0,0,0.453160886,0,1
7325,6/29/13,1986,Not Married,0,PhD,38197,1,0,0.226972558,0,0
9592,6/30/13,1983,Not Married,2,Graduation,22010,1,0,0.126223805,0,0
10203,6/30/13,1990,Not Married,7,Graduation,26095,1,0,0.151649063,0,0
773,6/30/13,1971,Not Married,4,Master,42835,1,1,0.255839718,0,0
2795,7/1/13,1958,Not Married,0,Master,30523,1,1,0.179209172,0,0
520,7/1/13,1974,Married,3,Graduation,34421,1,0,0.203470532,1,0
8372,7/1/13,1974,Married,3,Graduation,34421,1,0,0.203470532,1,0
5835,7/2/13,1976,Not Married,2,PhD,14849,1,0,0.081653358,0,0
10856,7/2/13,1980,Not Married,0,2n Cycle,45889,0,1,0.274847977,0,0
4597,7/2/13,1970,Not Married,55,PhD,82072,0,0,0.500052904,0,1
5346,7/3/13,1973,Married,5,2n Cycle,23559,1,0,0.135864863,1,0
10582,7/3/13,1979,Married,32,Graduation,72063,0,1,0.437756353,1,1
6421,7/3/13,1961,Not Married,178,Graduation,88347,0,0,0.53910884,0,1
7514,7/3/13,1956,Not Married,10,2n Cycle,54342,1,1,0.327459902,0,0
8925,7/3/13,1965,Married,53,Master,70053,0,1,0.425246006,1,1
6853,7/4/13,1982,Not Married,26,Master,75777,0,0,0.460872488,0,0
9262,7/4/13,1984,Not Married,6,2n Cycle,32414,0,0,0.190978857,0,0
5012,7/4/13,1989,Married,4,Graduation,28691,1,0,0.167806706,1,0
6918,7/4/13,1989,Married,4,Graduation,28691,1,0,0.167806706,1,0
5316,7/4/13,1976,Not Married,4,Master,21024,0,0,0.120086888,0,0
7366,7/4/13,1982,Not Married,26,Master,75777,0,0,0.460872488,0,0
7214,7/5/13,1957,Married,0,Graduation,62187,0,0,0.376287601,1,0
10381,7/5/13,1979,Not Married,0,Graduation,47691,0,1,0.286063722,0,0
966,7/5/13,1966,Married,13,Graduation,44529,0,1,0.266383265,1,0
6116,7/5/13,1968,Married,13,2n Cycle,48985,0,1,0.294117647,1,0
6958,7/5/13,1977,Married,0,Master,27889,1,0,0.162815015,1,0
1453,7/6/13,1943,Not Married,40,PhD,57513,0,0,0.347196375,0,1
8147,7/6/13,1960,Married,0,Graduation,31454,1,1,0.185003766,1,0
6349,7/6/13,1987,Not Married,73,Master,61787,0,0,0.37379798,0,1
7873,7/6/13,1973,Not Married,11,PhD,63516,1,1,0.384559368,0,0
9579,7/7/13,1959,Married,1,PhD,33762,1,1,0.199368881,1,0
2445,7/7/13,1974,Not Married,1,PhD,28440,1,0,0.166244468,0,0
2254,7/7/13,1983,Married,120,Graduation,69520,0,0,0.421928585,1,1
3025,7/8/13,1958,Not Married,6,Graduation,49967,0,1,0.300229668,0,0
5074,7/8/13,1986,Married,0,Master,28072,1,0,0.163954017,1,0
10595,7/8/13,1990,Married,6,Graduation,30093,0,0,0.176532829,1,0
6663,7/8/13,1940,Not Married,0,PhD,51141,0,0,0.307536706,0,0
5253,7/9/13,1956,Not Married,13,Master,54603,1,1,0.329084379,0,0
851,7/9/13,1972,Married,5,Master,57136,1,1,0.344849907,1,0
3009,7/9/13,1962,Not Married,16,PhD,71670,0,0,0.4353103,0,0
5234,7/11/13,1967,Not Married,5,2n Cycle,30753,1,1,0.180640704,0,0
2782,7/11/13,1961,Married,0,PhD,54456,0,1,0.328169444,1,0
9974,7/12/13,1974,Married,6,Graduation,30631,1,0,0.17988137,1,0
450,7/12/13,1958,Not Married,15,Master,42315,0,1,0.25260321,0,0
1940,7/12/13,1986,Married,3,Graduation,25252,1,0,0.146402186,1,0
2166,7/12/13,1960,Not Married,1,2n Cycle,46779,1,1,0.280387385,0,0
6460,7/13/13,1982,Married,4,Graduation,28718,1,0,0.167974755,1,0
10364,7/13/13,1959,Not Married,0,Graduation,23295,0,0,0.134221713,0,0
9905,7/13/13,1952,Not Married,1,Graduation,34074,1,1,0.201310786,0,0
6941,7/14/13,1971,Not Married,8,Graduation,31632,0,0,0.186111647,0,0
6445,7/14/13,1967,Not Married,101,Graduation,66825,0,0,0.405154761,0,1
1048,7/14/13,1972,Married,3,Master,35641,1,0,0.211063877,1,0
3673,7/14/13,1971,Not Married,17,Graduation,55239,0,1,0.333042878,0,0
3426,7/15/13,1975,Not Married,61,Graduation,70300,1,0,0.426783347,0,1
6168,7/15/13,1963,Not Married,0,Graduation,45146,1,1,0.270223506,0,0
273,7/16/13,1970,Married,0,Master,36138,1,1,0.214157232,1,0
113,7/16/13,1951,Married,0,Graduation,30833,1,1,0.181138628,1,0
8534,7/16/13,1952,Married,28,Graduation,67433,0,1,0.408938986,1,1
1030,7/17/13,1965,Not Married,0,PhD,40637,1,1,0.242159249,0,0
232,7/17/13,1965,Not Married,83,Graduation,61559,0,1,0.372378895,0,1
4587,7/18/13,1944,Not Married,25,Master,45006,0,0,0.269352138,0,0
10832,7/18/13,1958,Not Married,10,Graduation,46610,0,0,0.27933552,0,0
5967,7/18/13,1952,Not Married,2,Graduation,33402,1,1,0.197128222,0,0
6071,7/19/13,1989,Not Married,70,Graduation,81217,0,0,0.494731339,0,1
3479,7/19/13,1950,Not Married,8,Graduation,16813,0,0,0.093877399,0,0
295,7/19/13,1989,Not Married,70,Graduation,81217,0,0,0.494731339,0,1
7397,7/19/13,1951,Not Married,5,Graduation,49090,0,1,0.294771173,0,0
10057,7/19/13,1951,Not Married,27,Graduation,72282,0,0,0.439119421,0,1
4128,7/20/13,1962,Not Married,12,PhD,56067,0,1,0.338196394,0,0
967,7/21/13,1976,Married,9,Graduation,46049,1,1,0.275843826,1,0
7384,7/21/13,1951,Not Married,61,Master,39767,0,0,0.236744322,0,1
2793,7/21/13,1976,Not Married,88,PhD,70179,0,1,0.426030236,0,1
2549,7/21/13,1983,Not Married,0,PhD,21840,1,0,0.125165715,0,0
1071,7/21/13,1976,Not Married,88,PhD,70179,0,1,0.426030236,0,1
6658,7/22/13,1972,Not Married,51,Graduation,59868,0,1,0.361854021,0,1
13,7/22/13,1947,Not Married,0,PhD,25358,0,1,0.147061936,0,0
1473,7/23/13,1960,Not Married,1,2n Cycle,47823,0,1,0.286885297,0,0
8916,7/23/13,1975,Not Married,1,Graduation,36627,1,0,0.217200794,0,0
2570,7/23/13,1968,Not Married,7,Graduation,56534,0,1,0.341103027,0,0
1378,7/24/13,1972,Not Married,16,2n Cycle,50334,0,1,0.302513895,0,0
1916,7/24/13,1954,Married,3,Master,45736,0,1,0.273895697,1,0
75,7/25/13,1982,Not Married,11,2n Cycle,41039,0,0,0.244661318,0,0
3759,7/25/13,1958,Not Married,19,Graduation,65196,0,1,0.395015778,0,0
10507,7/25/13,1977,Not Married,7,2n Cycle,59601,0,1,0.360192199,0,0
3083,7/26/13,1974,Married,13,Graduation,45837,1,1,0.274524327,1,0
9239,7/26/13,1961,Married,4,Master,61923,0,1,0.374644451,1,0
5332,7/27/13,1960,Married,50,2n Cycle,82504,0,0,0.502741696,1,1
1763,7/27/13,1988,Not Married,172,Graduation,87679,0,0,0.534951172,0,1
5062,7/27/13,1963,Married,0,PhD,54072,1,1,0.325779407,1,0
1461,7/28/13,1965,Not Married,1,PhD,36921,1,1,0.219030666,0,0
2392,7/29/13,1972,Married,4,Graduation,40321,1,1,0.240192448,1,0
9153,7/29/13,1964,Married,61,PhD,59304,0,1,0.358343655,1,1
1920,7/29/13,1972,Married,4,Graduation,40321,1,1,0.240192448,1,0
5147,7/29/13,1948,Not Married,70,Graduation,90842,0,0,0.554637853,0,1
6721,7/29/13,1951,Married,19,Graduation,71965,0,1,0.437146396,1,0
6287,7/30/13,1986,Not Married,0,Graduation,34728,1,0,0.205381317,0,0
938,7/30/13,1981,Married,1,Graduation,40211,1,1,0.239507802,1,0
4405,7/30/13,1956,Married,7,Master,63915,0,1,0.387042765,1,0
8143,7/30/13,1985,Not Married,2,PhD,37929,0,0,0.225304512,0,0
9303,7/30/13,1976,Married,4,Graduation,5305,0,1,0.022250991,1,0
10735,7/31/13,1971,Not Married,1,Graduation,22804,1,0,0.131165703,0,0
5068,7/31/13,1971,Not Married,1,Graduation,22804,1,0,0.131165703,0,0
1029,8/1/13,1970,Not Married,5,PhD,64413,0,1,0.390142344,0,0
7761,8/1/13,1978,Not Married,11,2n Cycle,38702,1,0,0.230115705,0,0
10175,8/1/13,1958,Not Married,0,PhD,32173,0,1,0.18947886,0,0
2681,8/1/13,1984,Married,22,2n Cycle,65370,0,0,0.396098763,1,0
977,8/1/13,1957,Not Married,19,Graduation,47320,0,1,0.283754598,0,0
3934,8/2/13,1966,Married,0,Graduation,61286,0,1,0.370679729,1,0
1545,8/2/13,1986,Married,19,Graduation,38508,1,0,0.228908239,1,0
2292,8/2/13,1985,Not Married,4,Graduation,22327,1,0,0.128196829,0,0
2493,8/2/13,1966,Married,0,Graduation,61286,0,1,0.370679729,1,0
8420,8/3/13,1970,Married,4,2n Cycle,15315,0,0,0.084553766,1,0
10065,8/3/13,1970,Married,4,2n Cycle,15315,0,0,0.084553766,1,0
3524,8/4/13,1971,Not Married,1,Master,39763,1,0,0.236719426,0,0
4186,8/5/13,1950,Not Married,6,Graduation,34026,1,1,0.201012031,0,0
1419,8/5/13,1950,Not Married,6,Graduation,34026,1,1,0.201012031,0,0
2406,8/5/13,1949,Not Married,4,Graduation,54591,0,1,0.329009691,0,0
7620,8/5/13,1990,Not Married,11,Basic,16185,1,0,0.089968693,0,0
5029,8/6/13,1946,Married,1,Graduation,18100,0,0,0.101887755,1,0
10477,8/6/13,1973,Not Married,0,PhD,39435,1,0,0.234677936,0,0
500,8/6/13,1977,Not Married,43,Graduation,96876,0,0,0.592193792,0,1
5547,8/7/13,1982,Married,19,PhD,84169,0,0,0.513104745,1,0
6969,8/7/13,1982,Not Married,13,Graduation,50272,1,0,0.302128004,0,0
5519,8/7/13,1956,Not Married,58,Graduation,64090,0,1,0.388131975,0,1
8362,8/7/13,1982,Married,19,PhD,84169,0,0,0.513104745,1,0
6634,8/7/13,1979,Not Married,3,Master,33462,1,0,0.197501665,0,0
9964,8/7/13,1979,Not Married,50,Graduation,61825,0,1,0.374034494,0,1
1630,8/7/13,1979,Not Married,50,Graduation,61825,0,1,0.374034494,0,1
11096,8/8/13,1952,Not Married,4,2n Cycle,57247,0,1,0.345540777,0,0
1143,8/8/13,1972,Married,10,Graduation,22063,1,0,0.126553679,1,0
760,8/9/13,1975,Not Married,7,PhD,60554,1,0,0.366123722,0,0
8104,8/9/13,1951,Married,0,PhD,53312,0,0,0.321049126,1,0
1764,8/9/13,1975,Not Married,2,Graduation,33955,1,0,0.200570123,0,0
9166,8/9/13,1968,Married,84,Graduation,63967,0,1,0.387366416,1,1
10067,8/10/13,1976,Not Married,0,2n Cycle,25176,1,1,0.145929158,0,0
5268,8/11/13,1960,Married,8,Graduation,29440,1,1,0.172468522,1,0
5154,8/11/13,1972,Not Married,3,Master,37760,1,0,0.224252647,0,0
7037,8/11/13,1974,Married,55,PhD,37087,1,0,0.220063859,1,1
2886,8/12/13,1971,Not Married,0,Master,74290,0,1,0.45161732,0,0
1212,8/13/13,1973,Married,25,Graduation,52845,1,0,0.318142493,1,0
5290,8/14/13,1964,Married,0,PhD,41551,1,1,0.247848034,1,0
8234,8/15/13,1973,Not Married,6,Basic,27190,1,0,0.158464402,0,0
7617,8/15/13,1974,Not Married,5,Graduation,42373,1,1,0.252964205,0,0
5718,8/15/13,1950,Married,168,Graduation,80763,0,0,0.491905618,1,1
8210,8/15/13,1975,Married,3,Master,54730,0,1,0.329874834,1,0
7960,8/15/13,1962,Not Married,22,2n Cycle,82122,0,0,0.500364107,0,0
9214,8/16/13,1991,Married,2,Graduation,42691,0,0,0.254943454,1,0
8945,8/16/13,1970,Not Married,0,Graduation,54137,0,1,0.326183971,0,0
2147,8/16/13,1969,Not Married,63,Graduation,76653,0,0,0.466324759,0,1
9523,8/17/13,1982,Not Married,0,Graduation,40479,1,0,0.241175848,0,0
8414,8/17/13,1962,Not Married,0,PhD,33419,0,1,0.197234031,0,0
2995,8/17/13,1957,Not Married,10,Master,66636,0,0,0.403978415,0,0
9242,8/17/13,1990,Not Married,185,Graduation,64509,0,0,0.390739853,0,1
4381,8/18/13,1971,Married,2,PhD,46463,1,1,0.278420584,1,0
7930,8/19/13,1969,Not Married,13,Master,26877,0,0,0.156516273,0,0
10489,8/19/13,1973,Married,21,Graduation,92955,0,0,0.567789278,1,0
9483,8/19/13,1959,Not Married,59,Graduation,57957,0,1,0.349959855,0,1
2730,8/20/13,1955,Not Married,11,Graduation,80317,0,0,0.489129691,0,0
6142,8/20/13,1943,Married,17,Master,65073,0,0,0.394250219,1,0
4179,8/20/13,1959,Not Married,9,Graduation,24221,0,0,0.139985187,0,0
577,8/20/13,1976,Not Married,1,2n Cycle,26907,1,1,0.156702994,0,0
5429,8/20/13,1948,Married,1,PhD,45579,0,1,0.272918521,1,0
6770,8/20/13,1985,Married,13,Graduation,21355,1,0,0.122147049,1,0
8702,8/20/13,1976,Not Married,1,2n Cycle,26907,1,1,0.156702994,0,0
8286,8/20/13,1965,Not Married,1,PhD,51717,0,1,0.311121761,0,0
6912,8/20/13,1967,Married,30,PhD,63246,0,1,0.382878874,1,1
2797,8/20/13,1977,Married,20,Graduation,72117,0,1,0.438092452,1,0
4141,8/21/13,1965,Not Married,49,Graduation,71613,0,0,0.434955529,0,1
6872,8/21/13,1974,Married,3,PhD,65352,0,1,0.39598673,1,0
3706,8/21/13,1978,Not Married,8,Graduation,28647,1,0,0.167532847,0,0
10722,8/21/13,1973,Not Married,8,Graduation,55593,0,1,0.335246192,0,0
5455,8/22/13,1971,Married,0,PhD,32011,1,0,0.188470563,1,0
10466,8/22/13,1965,Married,2,Graduation,44393,1,1,0.265536793,1,0
5868,8/22/13,1980,Married,4,Graduation,19107,1,0,0.108155377,1,0
4607,8/23/13,1959,Not Married,23,Graduation,71367,0,0,0.433424412,0,0
1160,8/23/13,1970,Married,4,Graduation,13260,1,1,0.071763337,1,0
4944,8/23/13,1959,Not Married,23,Graduation,71367,0,0,0.433424412,0,0
6203,8/24/13,1947,Not Married,149,Graduation,74485,0,0,0.452831011,0,1
143,8/25/13,1970,Not Married,0,Graduation,61209,0,0,0.370200477,0,0
9855,8/25/13,1952,Not Married,0,PhD,62000,0,1,0.375123703,0,0
5441,8/25/13,1965,Not Married,6,PhD,54111,0,1,0.326022145,0,0
10260,8/26/13,1965,Not Married,5,Master,45143,0,1,0.270204834,0,0
2262,8/26/13,1965,Not Married,5,Master,45143,0,1,0.270204834,0,0
87,8/26/13,1981,Married,7,2n Cycle,27733,1,0,0.161844063,1,0
9606,8/27/13,1965,Married,29,PhD,69969,0,0,0.424723185,1,1
2937,8/28/13,1974,Not Married,16,PhD,68352,0,1,0.414658891,0,0
3120,8/28/13,1981,Not Married,1,Graduation,38547,1,0,0.229150977,0,0
3712,8/28/13,1959,Not Married,5,Graduation,52332,0,0,0.314949554,0,0
4356,8/28/13,1971,Not Married,28,Graduation,71819,0,1,0.436237684,0,1
7832,8/28/13,1959,Married,44,Master,77520,0,1,0.471721013,1,1
10738,8/29/13,1951,Not Married,0,Master,49389,1,1,0.296632165,0,0
2557,8/29/13,1970,Not Married,1,Master,29548,1,0,0.17314072,0,0
11181,8/29/13,1949,Married,1,PhD,156924,0,0,0.965935755,1,0
1072,8/30/13,1965,Not Married,0,PhD,40760,0,1,0.242924807,0,0
11010,8/30/13,1984,Not Married,3,PhD,16269,1,0,0.090491514,0,0
800,8/30/13,1960,Not Married,1,Graduation,44512,1,1,0.266277456,0,0
1377,8/31/13,1954,Not Married,4,Master,44551,0,1,0.266520194,0,0
3867,8/31/13,1947,Not Married,112,PhD,73059,0,1,0.44395551,0,1
7793,8/31/13,1976,Not Married,7,Graduation,62061,0,1,0.37550337,0,0
3859,8/31/13,1947,Not Married,112,PhD,73059,0,1,0.44395551,0,1
10307,8/31/13,1956,Married,9,Graduation,50387,0,1,0.30284377,1,0
3170,8/31/13,1957,Not Married,66,Master,68148,0,0,0.413389184,0,1
2478,8/31/13,1973,Married,2,Graduation,25410,1,0,0.147385586,1,0
4865,8/31/13,1974,Not Married,7,Master,53367,1,1,0.321391449,0,0
20,9/1/13,1965,Married,12,2n Cycle,46891,0,1,0.281084479,1,0
7034,9/1/13,1978,Married,7,2n Cycle,25804,1,0,0.149837863,1,0
2246,9/1/13,1965,Married,12,2n Cycle,46891,0,1,0.281084479,1,0
10755,9/2/13,1976,Married,3,2n Cycle,23718,1,0,0.136854488,1,0
6365,9/2/13,1987,Married,12,2n Cycle,30390,0,0,0.178381373,1,0
10401,9/4/13,1976,Not Married,0,2n Cycle,26326,0,0,0.153086819,0,0
8442,9/4/13,1985,Married,0,Master,19510,1,0,0.110663671,1,0
4808,9/5/13,1956,Married,2,Graduation,15759,0,0,0.087317246,1,0
1964,9/5/13,1951,Not Married,107,Graduation,86610,0,0,0.528297659,0,1
10640,9/5/13,1974,Not Married,5,Graduation,44392,1,1,0.265530569,0,0
3112,9/5/13,1977,Married,4,Master,22701,1,0,0.130524625,1,0
4227,9/6/13,1968,Not Married,0,Master,32889,1,1,0.193935282,0,0
17,9/6/13,1971,Married,47,PhD,60491,0,1,0.365731606,1,1
6103,9/6/13,1948,Married,15,Graduation,42192,0,0,0.251837652,1,0
10664,9/7/13,1949,Not Married,4,Master,51529,0,1,0.309951639,0,0
891,9/7/13,1951,Not Married,0,Master,29298,1,1,0.171584706,0,0
4328,9/7/13,1986,Married,1,2n Cycle,21955,1,0,0.125881482,1,0
7446,9/9/13,1967,Not Married,42,Master,62513,0,1,0.378316642,0,1
7685,9/9/13,1978,Married,8,Graduation,33039,1,0,0.19486889,1,0
6310,9/9/13,1978,Married,8,Graduation,33039,1,0,0.19486889,1,0
7849,9/9/13,1970,Married,19,PhD,80336,0,0,0.489247948,1,0
10858,9/9/13,1975,Not Married,30,Graduation,76532,1,1,0.465571648,0,1
2286,9/10/13,1962,Not Married,1,Graduation,50785,1,1,0.305320943,0,0
4440,9/10/13,1964,Married,0,Master,64100,0,1,0.388194215,1,0
2118,9/10/13,1964,Married,75,2n Cycle,62905,0,1,0.380756471,1,1
10163,9/10/13,1984,Not Married,50,PhD,82733,0,0,0.504167004,0,1
663,9/11/13,1989,Not Married,2,PhD,33996,0,0,0.200825309,0,0
3075,9/11/13,1972,Married,30,PhD,59973,0,0,0.362507547,1,1
837,9/11/13,1977,Married,6,Graduation,54809,1,1,0.330366535,1,0
8299,9/11/13,1989,Not Married,2,PhD,33996,0,0,0.200825309,0,0
10521,9/11/13,1977,Married,6,Graduation,54809,1,1,0.330366535,1,0
10701,9/11/13,1973,Married,0,Graduation,65308,0,0,0.395712872,1,0
9283,9/12/13,1978,Not Married,1,Graduation,60199,1,1,0.363914183,0,0
10736,9/12/13,1971,Not Married,0,Graduation,72258,0,1,0.438970044,0,0
7801,9/12/13,1959,Not Married,107,Graduation,54753,0,1,0.330017988,0,1
5407,9/12/13,1954,Not Married,17,Graduation,53103,0,1,0.319748299,0,0
2320,9/12/13,1978,Married,11,2n Cycle,47025,0,1,0.281918502,1,0
961,9/12/13,1972,Married,27,Graduation,74716,0,1,0.454268767,1,1
8181,9/13/13,1978,Not Married,12,2n Cycle,38593,1,0,0.229437283,0,0
5057,9/14/13,1961,Married,47,Master,61794,0,1,0.373841548,1,1
2281,9/15/13,1970,Not Married,3,Graduation,33697,1,0,0.198964318,0,0
7791,9/15/13,1967,Married,1,Master,37054,1,1,0.219858465,1,0
78,9/15/13,1969,Married,0,Graduation,25293,1,0,0.146657372,1,0
5517,9/15/13,1969,Married,0,Graduation,25293,1,0,0.146657372,1,0
10236,9/16/13,1975,Not Married,3,Master,31160,1,0,0.183173894,0,0
2304,9/16/13,1963,Not Married,7,PhD,66313,0,1,0.401968046,0,0
10242,9/16/13,1966,Not Married,0,PhD,47472,1,1,0.284700654,0,0
10928,9/16/13,1958,Not Married,4,Graduation,66886,0,1,0.405534428,0,0
2836,9/16/13,1972,Married,1,PhD,43269,1,0,0.258540957,1,0
7972,9/17/13,1955,Not Married,32,Graduation,72906,0,0,0.44300323,0,1
9977,9/17/13,1973,Not Married,11,Graduation,78901,0,1,0.480316431,0,0
4789,9/17/13,1953,Not Married,22,Graduation,80812,0,0,0.492210597,0,0
11039,9/17/13,1975,Married,33,Graduation,51948,0,1,0.312559518,1,1
6870,9/17/13,1959,Not Married,2,PhD,68805,0,1,0.417478387,0,0
2004,9/18/13,1969,Not Married,54,Graduation,72679,0,1,0.44159037,0,1
67,9/18/13,1972,Not Married,0,Master,46423,1,1,0.278171622,0,0
1945,9/18/13,1962,Married,36,Graduation,71434,0,1,0.433841424,1,1
2162,9/18/13,1976,Married,34,Graduation,56939,0,1,0.343623768,1,1
9923,9/18/13,1972,Not Married,0,Master,46423,1,1,0.278171622,0,0
9938,9/19/13,1954,Married,17,Graduation,80067,0,0,0.487573677,1,0
4992,9/19/13,1975,Not Married,4,Master,17459,1,0,0.097898137,0,0
5909,9/19/13,1964,Married,10,Graduation,58512,0,1,0.353414205,1,0
1175,9/20/13,1983,Married,39,Master,36262,0,0,0.214929015,1,1
10380,9/20/13,1972,Married,1,Master,37787,1,0,0.224420696,1,0
4867,9/20/13,1968,Not Married,0,PhD,38236,1,1,0.227215296,0,0
1183,9/21/13,1949,Married,1,Master,36408,1,1,0.215837726,1,0
7851,9/22/13,1949,Not Married,0,Graduation,70165,0,0,0.4259431,0,0
1176,9/22/13,1973,Married,6,Graduation,26228,1,0,0.152476862,1,0
2740,9/22/13,1958,Not Married,1,PhD,33438,1,1,0.197352288,0,0
4426,9/22/13,1975,Not Married,4,Graduation,55801,1,1,0.336540796,0,0
1665,9/23/13,1964,Not Married,0,PhD,64140,0,1,0.388443178,0,0
8799,9/23/13,1984,Married,6,PhD,38175,1,0,0.226835629,1,0
7533,9/24/13,1964,Married,1,Graduation,49096,1,1,0.294808517,1,0
4259,9/24/13,1986,Not Married,0,Master,19485,1,0,0.110508069,0,0
1987,9/25/13,1987,Not Married,10,Basic,21063,1,0,0.120329626,0,0
4754,9/25/13,1966,Married,11,Master,33585,0,1,0.198267224,1,0
839,9/25/13,1975,Married,4,PhD,45503,1,0,0.272445493,1,0
7829,9/26/13,1900,Not Married,6,2n Cycle,36640,1,0,0.217281707,0,0
1150,9/26/13,1899,Not Married,144,PhD,83532,0,0,0.509140023,0,1
5623,9/26/13,1980,Married,4,Master,31535,1,0,0.185507914,1,0
4477,9/27/13,1958,Not Married,49,Graduation,69096,0,1,0.419289587,0,1
5329,9/27/13,1949,Not Married,0,PhD,35946,1,1,0.212962214,0,0
1553,9/27/13,1946,Not Married,168,Graduation,82657,0,0,0.503693976,0,1
10562,9/28/13,1946,Married,26,Master,66835,0,0,0.405217002,1,0
10140,9/28/13,1983,Not Married,0,PhD,70123,0,0,0.425681689,0,0
7881,9/28/13,1946,Married,26,Master,66835,0,0,0.405217002,1,0
5782,9/28/13,1982,Not Married,35,2n Cycle,58582,0,1,0.353849888,0,1
2878,9/28/13,1947,Married,31,PhD,67472,0,1,0.409181724,1,1
983,9/28/13,1984,Married,29,Graduation,40059,1,0,0.238561746,1,1
8026,9/30/13,1952,Married,58,Graduation,62998,0,1,0.381335308,1,1
7279,9/30/13,1969,Not Married,86,PhD,69476,0,0,0.421654727,0,1
8405,9/30/13,1979,Not Married,25,Graduation,68274,1,1,0.414173415,0,0
5975,9/30/13,1967,Not Married,0,PhD,40304,1,0,0.240086639,0,0
7428,9/30/13,1975,Not Married,132,Graduation,80144,0,0,0.488052929,0,1
4554,10/1/13,1965,Not Married,45,Graduation,47009,0,1,0.281818917,0,1
7250,10/1/13,1978,Not Married,35,Graduation,57867,1,0,0.34939969,0,1
4994,10/1/13,1943,Not Married,33,Master,77598,0,0,0.472206489,0,1
2139,10/2/13,1975,Married,1,Master,7500,1,0,0.035912789,1,0
1729,10/2/13,1961,Not Married,24,PhD,66426,0,1,0.402671364,0,0
7369,10/2/13,1981,Married,6,Master,36959,1,0,0.21926718,1,0
11003,10/2/13,1980,Not Married,5,2n Cycle,25130,1,0,0.145642851,0,0
10711,10/2/13,1945,Married,77,Graduation,69755,0,0,0.423391238,1,1
271,10/2/13,1969,Not Married,0,Graduation,40590,1,1,0.241866718,0,0
7699,10/2/13,1969,Not Married,0,Graduation,40590,1,1,0.241866718,0,0
7938,10/3/13,1958,Not Married,8,PhD,51518,0,1,0.309883175,0,0
10270,10/3/13,1981,Married,5,2n Cycle,35523,1,0,0.210329439,1,0
1921,10/3/13,1967,Married,1,PhD,59062,1,1,0.356837434,1,0
8140,10/3/13,1973,Not Married,14,Graduation,22682,1,0,0.130406368,0,0
7002,10/3/13,1955,Not Married,48,Graduation,62535,0,1,0.378453572,0,1
9449,10/4/13,1958,Not Married,5,PhD,79761,0,1,0.485669117,0,0
4557,10/4/13,1970,Not Married,7,Graduation,22070,1,0,0.126597248,0,0
9757,10/4/13,1972,Not Married,15,Graduation,84906,0,0,0.517691872,0,0
7275,10/4/13,1971,Not Married,1,Master,33316,1,1,0.196592953,0,0
8334,10/4/13,1971,Not Married,1,Master,33316,1,1,0.196592953,0,0
6507,10/4/13,1980,Not Married,11,Graduation,30828,1,0,0.181107508,0,0
2088,10/4/13,1972,Not Married,15,Graduation,84906,0,0,0.517691872,0,0
10099,10/5/13,1984,Married,115,Graduation,55434,1,0,0.334256568,1,1
10311,10/5/13,1969,Married,4,Graduation,4428,0,1,0.016792496,1,0
3428,10/6/13,1991,Not Married,0,PhD,68682,0,0,0.416712828,0,0
7631,10/6/13,1978,Not Married,58,Master,61346,1,0,0.371053172,0,1
850,10/6/13,1968,Not Married,28,Graduation,70566,0,1,0.428438945,0,1
4500,10/6/13,1991,Not Married,0,PhD,68682,0,0,0.416712828,0,0
4107,10/8/13,1948,Not Married,15,PhD,46681,0,1,0.279777428,0,0
